[0.007s][info][class,load] opened: ./target/task3-0.0.1-SNAPSHOT.jar
[0.456s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001b2 source: __JVM_LookupDefineClass__
[0.456s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001b3 source: __JVM_LookupDefineClass__
[0.457s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001b4 source: __JVM_LookupDefineClass__
[0.457s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001b5 source: __JVM_LookupDefineClass__
[0.457s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001b6 source: __JVM_LookupDefineClass__
[0.457s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001b7 source: __JVM_LookupDefineClass__
[0.458s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001b8 source: __JVM_LookupDefineClass__
[0.458s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001b9 source: __JVM_LookupDefineClass__
[0.458s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001ba source: __JVM_LookupDefineClass__
[0.458s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001bb source: __JVM_LookupDefineClass__
[0.458s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001bc source: __JVM_LookupDefineClass__
[0.459s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001bd source: __JVM_LookupDefineClass__
[0.459s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001be source: __JVM_LookupDefineClass__
[0.459s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001bf source: __JVM_LookupDefineClass__
[0.459s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c0 source: __JVM_LookupDefineClass__
[0.460s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c1 source: __JVM_LookupDefineClass__
[0.460s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c2 source: __JVM_LookupDefineClass__
[0.460s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c3 source: __JVM_LookupDefineClass__
[0.460s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c4 source: __JVM_LookupDefineClass__
[0.461s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c5 source: __JVM_LookupDefineClass__
[0.461s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c6 source: __JVM_LookupDefineClass__
[0.461s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c7 source: __JVM_LookupDefineClass__
[0.461s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c8 source: __JVM_LookupDefineClass__
[0.462s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001c9 source: __JVM_LookupDefineClass__
[0.462s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001ca source: __JVM_LookupDefineClass__
[0.462s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001cb source: __JVM_LookupDefineClass__
[0.462s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001cc source: __JVM_LookupDefineClass__
[0.463s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001cd source: __JVM_LookupDefineClass__
[0.463s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001ce source: __JVM_LookupDefineClass__
[0.463s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001cf source: __JVM_LookupDefineClass__
[0.463s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d0 source: __JVM_LookupDefineClass__
[0.464s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d1 source: __JVM_LookupDefineClass__
[0.464s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d2 source: __JVM_LookupDefineClass__
[0.464s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d3 source: __JVM_LookupDefineClass__
[0.464s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d4 source: __JVM_LookupDefineClass__
[0.465s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d5 source: __JVM_LookupDefineClass__
[0.465s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d6 source: __JVM_LookupDefineClass__
[0.465s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d7 source: __JVM_LookupDefineClass__
[0.466s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d8 source: __JVM_LookupDefineClass__
[0.466s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001d9 source: __JVM_LookupDefineClass__
[0.466s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001da source: __JVM_LookupDefineClass__
[0.466s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001db source: __JVM_LookupDefineClass__
[0.467s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001dc source: __JVM_LookupDefineClass__
[0.467s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001dd source: __JVM_LookupDefineClass__
[0.467s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001de source: __JVM_LookupDefineClass__
[0.468s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001df source: __JVM_LookupDefineClass__
[0.468s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e0 source: __JVM_LookupDefineClass__
[0.468s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e1 source: __JVM_LookupDefineClass__
[0.469s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e2 source: __JVM_LookupDefineClass__
[0.469s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e3 source: __JVM_LookupDefineClass__
[0.469s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e4 source: __JVM_LookupDefineClass__
[0.470s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e5 source: __JVM_LookupDefineClass__
[0.470s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e6 source: __JVM_LookupDefineClass__
[0.470s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e7 source: __JVM_LookupDefineClass__
[0.470s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e8 source: __JVM_LookupDefineClass__
[0.471s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001e9 source: __JVM_LookupDefineClass__
[0.471s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001ea source: __JVM_LookupDefineClass__
[0.471s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001eb source: __JVM_LookupDefineClass__
[0.472s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001ec source: __JVM_LookupDefineClass__
[0.472s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001ed source: __JVM_LookupDefineClass__
[0.472s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001ee source: __JVM_LookupDefineClass__
[0.473s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001ef source: __JVM_LookupDefineClass__
[0.507s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001f0 source: __JVM_LookupDefineClass__
[0.508s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001f1 source: __JVM_LookupDefineClass__
[0.508s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001f2 source: __JVM_LookupDefineClass__
[0.508s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001f3 source: __JVM_LookupDefineClass__
[0.508s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001f4 source: __JVM_LookupDefineClass__
[0.509s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001f5 source: __JVM_LookupDefineClass__
[0.509s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001f6 source: __JVM_LookupDefineClass__
[0.509s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001f7 source: __JVM_LookupDefineClass__
[0.509s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001f8 source: __JVM_LookupDefineClass__
[0.510s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001f9 source: __JVM_LookupDefineClass__
[0.510s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001fa source: __JVM_LookupDefineClass__
[0.510s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001fb source: __JVM_LookupDefineClass__
[0.510s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000001fc source: __JVM_LookupDefineClass__
[0.510s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001fd source: __JVM_LookupDefineClass__
[0.511s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001fe source: __JVM_LookupDefineClass__
[0.511s][info][class,load] java.lang.invoke.LambdaForm$MH/0x8000001ff source: __JVM_LookupDefineClass__
[0.511s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000200 source: __JVM_LookupDefineClass__
[0.511s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000201 source: __JVM_LookupDefineClass__
[0.512s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000202 source: __JVM_LookupDefineClass__
[0.512s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000203 source: __JVM_LookupDefineClass__
[0.512s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000204 source: __JVM_LookupDefineClass__
[0.513s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000205 source: __JVM_LookupDefineClass__
[0.513s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000206 source: __JVM_LookupDefineClass__
[0.513s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000207 source: __JVM_LookupDefineClass__
[0.514s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000208 source: __JVM_LookupDefineClass__
[0.514s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000209 source: __JVM_LookupDefineClass__
[0.515s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000020a source: __JVM_LookupDefineClass__
[0.515s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000020b source: __JVM_LookupDefineClass__
[0.515s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000020c source: __JVM_LookupDefineClass__
[0.516s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000020d source: __JVM_LookupDefineClass__
[0.516s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000020e source: __JVM_LookupDefineClass__
[0.516s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000020f source: __JVM_LookupDefineClass__
[0.517s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000210 source: __JVM_LookupDefineClass__
[0.517s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000211 source: __JVM_LookupDefineClass__
[0.517s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000212 source: __JVM_LookupDefineClass__
[0.517s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000213 source: __JVM_LookupDefineClass__
[0.518s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000214 source: __JVM_LookupDefineClass__
[0.518s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000215 source: __JVM_LookupDefineClass__
[0.518s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000216 source: __JVM_LookupDefineClass__
[0.519s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000217 source: __JVM_LookupDefineClass__
[0.519s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000218 source: __JVM_LookupDefineClass__
[0.519s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000219 source: __JVM_LookupDefineClass__
[0.520s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000021a source: __JVM_LookupDefineClass__
[0.520s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000021b source: __JVM_LookupDefineClass__
[0.520s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000021c source: __JVM_LookupDefineClass__
[0.520s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000021d source: __JVM_LookupDefineClass__
[0.521s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000021e source: __JVM_LookupDefineClass__
[0.521s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000021f source: __JVM_LookupDefineClass__
[0.521s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000220 source: __JVM_LookupDefineClass__
[0.521s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000221 source: __JVM_LookupDefineClass__
[0.522s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000222 source: __JVM_LookupDefineClass__
[0.522s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000223 source: __JVM_LookupDefineClass__
[0.522s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000224 source: __JVM_LookupDefineClass__
[0.522s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000225 source: __JVM_LookupDefineClass__
[0.523s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000226 source: __JVM_LookupDefineClass__
[0.523s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000227 source: __JVM_LookupDefineClass__
[0.523s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000228 source: __JVM_LookupDefineClass__
[0.523s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000229 source: __JVM_LookupDefineClass__
[0.524s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000022a source: __JVM_LookupDefineClass__
[0.524s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000022b source: __JVM_LookupDefineClass__
[0.524s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000022c source: __JVM_LookupDefineClass__
[0.524s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000022d source: __JVM_LookupDefineClass__
[0.525s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000022e source: __JVM_LookupDefineClass__
[0.525s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000022f source: __JVM_LookupDefineClass__
[0.525s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000230 source: __JVM_LookupDefineClass__
[0.525s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000231 source: __JVM_LookupDefineClass__
[0.526s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000232 source: __JVM_LookupDefineClass__
[0.526s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000233 source: __JVM_LookupDefineClass__
[0.526s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000234 source: __JVM_LookupDefineClass__
[0.527s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000235 source: __JVM_LookupDefineClass__
[0.527s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000236 source: __JVM_LookupDefineClass__
[0.527s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000237 source: __JVM_LookupDefineClass__
[0.527s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000238 source: __JVM_LookupDefineClass__
[0.528s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000239 source: __JVM_LookupDefineClass__
[0.528s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000023a source: __JVM_LookupDefineClass__
[0.528s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000023b source: __JVM_LookupDefineClass__
[0.529s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000023c source: __JVM_LookupDefineClass__
[0.529s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000023d source: __JVM_LookupDefineClass__
[0.529s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000023e source: __JVM_LookupDefineClass__
[0.529s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000023f source: __JVM_LookupDefineClass__
[0.530s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000240 source: __JVM_LookupDefineClass__
[0.530s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000241 source: __JVM_LookupDefineClass__
[0.530s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000242 source: __JVM_LookupDefineClass__
[0.531s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000243 source: __JVM_LookupDefineClass__
[0.531s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000244 source: __JVM_LookupDefineClass__
[0.531s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000245 source: __JVM_LookupDefineClass__
[0.531s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000246 source: __JVM_LookupDefineClass__
[0.532s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000247 source: __JVM_LookupDefineClass__
[0.532s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000248 source: __JVM_LookupDefineClass__
[0.532s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000249 source: __JVM_LookupDefineClass__
[0.533s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000024a source: __JVM_LookupDefineClass__
[0.533s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000024b source: __JVM_LookupDefineClass__
[0.533s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000024c source: __JVM_LookupDefineClass__
[0.533s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000024d source: __JVM_LookupDefineClass__
[0.534s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x80000024e source: __JVM_LookupDefineClass__
[0.534s][info][class,load] java.lang.invoke.LambdaForm$MH/0x80000024f source: __JVM_LookupDefineClass__
[0.534s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000250 source: __JVM_LookupDefineClass__
[0.534s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000251 source: __JVM_LookupDefineClass__
[0.535s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000252 source: __JVM_LookupDefineClass__
